species,bio1,bio5,bio6,bio12,bio16,bio17,clade
Aethalops_alecto,231.0975128,287.7832631,174.6900758,2591.478217,921.4552687,352.6612901,Chiroptera
Aethopyga_bella,254.1215048,312.9443244,198.9804304,2590.896355,1079.508421,277.9065407,Passeriformes
Aethopyga_boltoni,210.1030963,271.4467149,154.7238371,2551.687188,886.6142226,392.272239,Passeriformes
Aethopyga_christinae,240.3424513,318.1203934,144.439308,1489.456711,726.21462,71.78758692,Passeriformes
Aethopyga_duyvenbodei,253.6057434,304.6945114,206.0780625,3535.353271,1127.731968,666.7050056,Passeriformes
Aethopyga_eximia,179.4891503,235.6454317,116.6006697,2988.738457,1237.715018,255.9092108,Passeriformes
Aethopyga_flagrans,255.1711059,319.1782052,192.506318,2557.549541,1226.369271,177.2665023,Passeriformes
Aethopyga_gouldiae,145.3853888,263.1394162,3.445872339,1286.716743,704.7978229,52.10277009,Passeriformes
Aethopyga_guimarasensis,261.6808583,316.5605141,216.0985828,2494.702886,1023.294015,186.2409053,Passeriformes
Aethopyga_ignicauda,135.9556377,242.1155806,-6.997654416,1324.220277,768.4461956,35.06761216,Passeriformes
Aethopyga_latouchii,181.3195531,304.4502668,49.76615945,1477.352648,721.8378624,98.71745792,Passeriformes
Aethopyga_linaraborae,212.5048124,267.5024388,159.5924717,2869.236784,918.1939315,578.2943319,Passeriformes
Aethopyga_magnifica,262.1205551,317.0146107,215.8577363,2381.482313,955.3609675,190.3314304,Passeriformes
Aethopyga_mystacalis,249.853664,310.6245715,187.7099597,2539.122106,1049.96353,242.7902494,Passeriformes
Aethopyga_nipalensis,181.6152798,275.3228256,49.93623103,1698.408697,984.864298,42.35789119,Passeriformes
Aethopyga_primigenia,213.2752298,273.3883601,158.1879153,2594.82248,888.9297489,419.444854,Passeriformes
Aethopyga_pulcherrima,251.5029612,311.5433323,194.014978,2598.71833,1077.259683,294.9128645,Passeriformes
Aethopyga_saturata,207.6455855,299.9230016,88.15114435,1690.950164,919.385415,65.42375166,Passeriformes
Aethopyga_shelleyi,262.5287979,314.4349995,214.0953873,1970.412683,879.9783743,90.4239944,Passeriformes
Aethopyga_siparaja,236.584812,318.9990008,139.8011455,2054.192749,971.0192737,179.0976375,Passeriformes
Aethopyga_temminckii,249.5915733,298.9480566,203.5686132,2855.333507,926.6184269,498.0194454,Passeriformes
Aethopyga_vigorsii,253.3530599,352.9705437,152.5314624,1896.972184,1459.989761,3.81058258,Passeriformes
Afghanodon_mustersi,47.79736435,230.1981669,-145.2658173,597.7413961,358.7777384,11.46233393,Caudata
Afrixalus_aureus,218.9532874,311.0798504,100.8435506,752.7176789,346.8872042,56.22839793,Anura
Afrixalus_brachycnemis,226.8125713,324.1457128,122.920488,1070.63514,680.246481,15.22464014,Anura
Afrixalus_clarkei,188.1330006,278.0559958,101.8926714,1808.465492,682.1790615,161.2990628,Anura
Afrixalus_crotalus,226.7321862,322.8149927,109.2162033,905.0387645,551.5722271,33.5962704,Anura
Afrixalus_delicatus,241.5877662,318.9142231,157.2708224,945.2606814,515.1293917,38.51079646,Anura
Afrixalus_dorsalis,256.3502787,324.5569441,195.0491037,1987.709925,853.017647,116.1199783,Anura
Afrixalus_dorsimaculatus,196.9511877,280.6676026,125.9801642,1134.081347,514.2580401,132.6325468,Anura
Afrixalus_enseticola,170.9934896,262.0913757,78.98565161,1499.022321,624.918112,105.8394846,Anura
Afrixalus_equatorialis,249.850913,310.9369256,194.3738429,1834.713375,627.7891674,266.0478202,Anura
Afrixalus_fornasini,239.2391969,321.3163489,146.1510221,1087.578735,636.0360003,35.14171591,Anura
Afrixalus_fulvovittatus,250.490106,339.1981151,164.0186659,2295.718657,1043.603649,107.6517484,Anura
Afrixalus_knysnae,163.197499,246.0931455,74.01671144,843.5380344,238.6399437,186.5024504,Anura
Afrixalus_lacteus,205.2826051,276.1750429,151.4084079,2105.146894,993.2503839,61.34398147,Anura
Afrixalus_laevis,242.4307829,307.2126002,183.9636225,1811.669623,646.6892746,225.039805,Anura
Afrixalus_leucostictus,240.2302695,301.5109243,179.9554922,1769.280843,598.9205681,238.7147783,Anura
Afrixalus_morerei,179.2569271,261.3730455,97.02494676,1006.762668,580.9394469,12.28952598,Anura
Afrixalus_nigeriensis,259.9072369,331.605519,198.8767495,1647.623131,691.2860438,113.8436589,Anura
Afrixalus_orophilus,161.0646361,223.4001872,100.1615621,1494.356072,531.9980908,145.4367855,Anura
Afrixalus_osorioi,242.7485283,305.237265,178.6369558,1645.271078,606.9929537,155.6714766,Anura
Afrixalus_paradorsalis,240.635849,304.3867942,183.2746194,1897.134957,797.6902623,116.9767499,Anura
Afrixalus_quadrivittatus,244.0640623,320.8575032,168.7114756,1478.343713,624.1446524,96.11342762,Anura
Afrixalus_schneideri,262.7320557,320.3883667,219.6399841,3644.994873,1850.758057,146.6399841,Anura
Afrixalus_septentrionalis,232.1894821,317.8596276,155.0957292,711.9687165,342.7137513,31.16762446,Anura
Afrixalus_spinifrons,176.6051667,260.1850949,66.99323907,916.5052754,367.9978866,79.5916232,Anura
Afrixalus_stuhlmanni,252.0124016,313.1040297,180.7762699,1160.643833,607.6803167,45.39095395,Anura
Afrixalus_sylvaticus,262.0676661,333.2390019,191.9994614,1112.140019,496.7053512,122.5236625,Anura
Afrixalus_uluguruensis,192.1685603,273.0914923,105.9436753,1163.162569,596.612827,36.49638055,Anura
Afrixalus_upembae,245.6953468,335.0705328,140.573407,939.9430646,438.5042601,10.00293665,Anura
Afrixalus_vibekensis,255.8886205,318.378582,204.8331491,1731.517248,653.4505417,152.1098755,Anura
Afrixalus_vittiger,266.5843482,361.9799369,173.0167866,1343.638557,739.665875,31.03930871,Anura
Afrixalus_weidholzi,260.8711392,357.9551061,164.578193,1326.927221,717.4481123,25.87498304,Anura
Afrixalus_wittei,214.2341818,316.3504003,92.73511959,1144.422274,651.0680964,3.495358803,Anura
Afroedura_amatolica,143.8671684,261.0789436,23.12023984,735.6866391,270.2519912,87.20894879,Gekkota
Afroedura_broadleyi,192.4308829,285.1649761,60.1961721,743.1066869,407.5493717,30.04859001,Gekkota
Afroedura_haackei,199.6304306,288.9728411,75.35542928,856.5508448,409.7995275,39.20972861,Gekkota
Afroedura_halli,134.0029143,265.0376413,-12.32250383,670.904652,281.4417464,52.89806295,Gekkota
Afroedura_hawequensis,134.7786566,249.9333106,39.63181227,862.9919614,386.3341697,82.2707706,Gekkota
Afroedura_karroica,145.1877314,288.5838662,4.568206646,382.7095146,155.1016319,46.89702534,Gekkota
Afroedura_langi,221.9669115,323.2591182,84.29042895,526.3666428,281.2689318,19.62980086,Gekkota
Afroedura_leoloensis,175.429748,272.8544498,30.94941083,784.7292367,399.457749,27.52264101,Gekkota
Afroedura_maripi,182.5280151,265.3485826,65.94374084,941.3597444,494.0358228,36.55361557,Gekkota
Afroedura_marleyi,216.9758176,307.9281536,100.2384828,746.0616598,324.9645192,59.2607552,Gekkota
Afroedura_multiporis,155.3581818,233.5546692,33.51783981,1061.497734,557.7534465,42.29067052,Gekkota
Afroedura_namaquensis,167.4305559,274.791085,62.13839774,130.3349342,62.03188411,9.780510426,Gekkota
Afroedura_nivaria,121.5394447,226.6665022,-16.95262859,897.1498383,420.8951852,43.25729328,Gekkota
Afroedura_pienaari,208.3118939,299.9863219,81.55227084,679.776692,382.072787,24.98760763,Gekkota
Afroedura_pondolia,182.8968582,264.0367836,77.83132209,927.8960816,368.068721,81.91460445,Gekkota
Afroedura_pongola,204.3238776,296.6229793,83.77093887,738.3566851,335.1144496,44.23984201,Gekkota
Afroedura_rondavelica,168.2563171,247.0301819,55.02967834,987.4486694,519.8249512,39.56322098,Gekkota
Afroedura_tembulica,164.5832781,275.9003558,45.9375749,597.3334274,248.1480427,45.7517539,Gekkota
Afroedura_waterbergensis,205.0562347,316.8132416,36.85305443,484.3187317,264.1766968,10.0810338,Gekkota
Afrogecko_porphyreus,161.6671814,275.202969,53.49359038,515.0082153,192.2908049,75.67322468,Gekkota
Afronatrix_anoscopus,260.1514021,348.2516949,176.6983172,1529.040714,780.2005654,50.57745255,Serpentes
Afrotyphlops_bibronii,175.806581,279.0552851,35.29903957,729.6170666,342.6636897,38.16616003,Serpentes
Afrotyphlops_blanfordii,190.4166948,288.8829593,94.35625478,1098.75874,598.4049291,51.52169154,Serpentes
Afrotyphlops_gierrai,183.5755289,266.8663255,107.0759939,1042.997498,479.7328266,89.41343028,Serpentes
Afrotyphlops_manni,247.251976,327.7521362,168.8159409,2596.566895,1294.443848,111.5452461,Serpentes
Afrotyphlops_rondoensis,237.1361304,305.5223581,158.0409266,1055.639199,600.0524131,20.11093104,Serpentes
Agalychnis_annae,201.7187431,263.0144381,145.4111803,2980.872706,1103.757018,279.4260217,Anura
Agalychnis_aspera,242.954557,297.0912382,186.6731,1605.197274,476.3252247,324.3410915,Anura
Agalychnis_buckleyi,227.7809443,288.0913745,172.1334978,3104.651705,1016.25319,518.0183596,Anura
Agalychnis_callidryas,250.3789303,323.0753914,179.1583968,2097.052264,892.0194266,161.0198338,Anura
Agalychnis_dacnicolor,239.9885797,342.6618643,125.399897,1050.54363,693.5680802,15.92434182,Anura
Agalychnis_granulosa,227.3177007,289.5619301,170.7360461,1143.768048,515.1205237,92.4781598,Anura
Agalychnis_hulli,250.6157418,307.9192537,195.3104165,3075.919073,934.2688726,609.8334542,Anura
Agalychnis_lemur,228.6926315,287.435458,174.5074036,3099.627505,1105.460899,329.8035443,Anura
Agalychnis_litodryas,237.7363102,292.6061354,187.8859441,2942.268337,1259.142758,299.8426635,Anura
Agalychnis_medinae,218.4286308,289.7354279,143.8276718,1092.912741,468.8914154,48.75607309,Anura
Agalychnis_moreletii,213.9267945,291.5987601,134.5242078,2163.950634,1021.561255,121.8946672,Anura
Agalychnis_psilopygion,250.9271536,301.4669117,204.0295857,4137.503406,1374.949748,774.8000179,Anura
Agalychnis_saltator,256.6849587,318.4679028,200.9513521,3274.224664,1175.103865,407.1815412,Anura
Agalychnis_spurrelli,255.386276,306.6631267,208.6677988,4355.615261,1465.199146,643.7288673,Anura
Agalychnis_terranova,258.2991331,314.6345257,205.4555522,2717.210923,957.8699861,334.7040274,Anura
Agama_africana,258.6092121,349.3165327,169.7932482,2064.943179,1076.442244,85.26302064,Iguania
Agama_atra,166.1863372,295.1220593,19.16335088,478.7223237,215.3017236,35.2995416,Iguania
Agama_bocourti,273.2171609,389.7525759,140.9070535,836.1324177,654.6292047,0.024256559,Iguania
Agama_boensis,263.8699182,372.464133,153.9133589,1633.409583,1115.901739,2.64186694,Iguania
Agama_boueti,282.6142267,413.9554206,130.4170963,167.2532394,141.7859591,0.200928516,Iguania
Agama_boulengeri,284.1910952,415.434403,137.4261369,161.3717031,134.1193416,1.353302225,Iguania
Agama_cristata,272.2897892,382.7125862,149.3052093,1018.294864,700.473213,0.830356735,Iguania
Agama_hispida,171.3897839,309.0721886,42.41230775,228.7471249,99.06482265,24.39297281,Iguania
Agama_impalearis,176.0808749,345.5957854,34.59066605,254.7903729,104.3681848,14.69200428,Iguania
Agama_insularis,264.2680626,361.6006041,178.6851392,2507.405418,1668.632383,10.54558425,Iguania
Agama_montana,227.9705028,300.556412,151.151894,1173.625528,573.0558051,77.2682651,Iguania
Agama_mwanzae,222.5303048,302.0891483,141.9994772,933.5549116,431.6336594,21.38771812,Iguania
Agama_spinosa,239.8426824,349.2647752,132.1226368,541.6923171,335.2119789,17.22663097,Iguania
Agama_tassiliensis,249.5630142,398.1884749,74.41806291,36.60933076,27.11341845,1.35318943,Iguania
Agama_weidholzi,270.0216336,382.4668344,149.2696617,1114.622209,782.2382,3.110744051,Iguania
Agamodon_arabicus,249.5430324,349.1877021,153.9893441,149.3328509,89.07676293,8.898328911,Lacertoidea
Agamura_persica,187.578257,378.3963256,-0.317323017,141.424683,78.02862034,4.037732544,Gekkota
Agapornis_canus,237.6764706,319.5798817,138.7537933,1434.654995,835.4865726,80.08162956,Psittaciformes
Agapornis_fischeri,217.3133378,294.0983624,141.0212961,792.1386572,368.3251213,26.24090605,Psittaciformes
Agapornis_lilianae,218.0147166,315.6823407,112.6905148,1064.937311,674.3502548,6.630202845,Psittaciformes
Agapornis_nigrigenis,216.7247562,344.6016967,60.44091241,765.7793025,543.1253193,1.084099735,Psittaciformes
Agapornis_personatus,212.9177344,296.0833867,126.0169522,760.7003943,417.2472779,19.98802508,Psittaciformes
Agapornis_pullarius,248.2118515,333.330932,167.1936729,1402.480417,644.0393474,53.55890353,Psittaciformes
Agapornis_roseicollis,205.6734653,319.2821244,65.68197108,341.535455,228.6688093,1.674101941,Psittaciformes
Agapornis_swindernianus,243.8464046,308.9137968,185.3681042,1778.448298,636.453687,211.6306517,Psittaciformes
Agapornis_taranta,190.3325375,288.9231207,94.33192825,1069.382422,580.167369,51.24404797,Psittaciformes
Agelaioides_badius,194.5470908,315.3749587,74.6687541,1009.995052,381.8903077,129.5336192,Passeriformes
Agelaioides_fringillarius,243.4154715,319.7278304,165.0024979,831.7342515,461.9875141,23.57858413,Passeriformes
Agelaius_assimilis,251.0092162,327.0370925,163.2698146,1300.193993,558.5395923,89.96566408,Passeriformes
Agelaius_humeralis,250.4162757,325.8460737,167.2557869,1323.572982,539.6896071,108.2231355,Passeriformes
Agelaius_phoeniceus,82.98775157,277.45405,-109.3547021,739.3703448,286.2799431,102.8791077,Passeriformes
Agelaius_tricolor,151.1159233,324.6081462,17.43284153,433.698842,229.0369946,8.279378803,Passeriformes
Agelaius_xanthomus,242.2070328,306.2823229,170.343893,1819.394162,653.5737354,231.932677,Passeriformes
Agelasticus_cyanopus,229.9239372,322.8718207,127.4236404,1436.133542,626.7341343,108.5267145,Passeriformes
Agelasticus_thilius,165.0419208,300.0006305,40.62555292,795.1855617,301.8417399,99.26077387,Passeriformes
Agelasticus_xanthophthalmus,248.2220373,314.484241,173.0796023,2882.852253,1131.000576,334.918083,Passeriformes
Agkistrodon_bilineatus,255.3617704,340.5786194,166.2377801,1331.710411,727.9821112,34.0012335,Serpentes
Agkistrodon_contortrix,150.5434912,321.3801889,-27.97326386,1133.154169,349.6046212,213.4386826,Serpentes
Agkistrodon_piscivorus,175.5231039,332.6448556,6.78284751,1216.762128,389.7379412,223.6043955,Serpentes
Agkistrodon_taylori,233.2993166,341.0537341,106.0342192,939.1318164,456.9962689,67.31175169,Serpentes
Aglyptodactylus_australis,214.2539004,293.7032295,121.8758495,1285.306979,570.571944,166.2015847,Anura
Aglyptodactylus_chorus,227.6517756,295.9593164,159.9911114,2376.572605,1041.525273,257.0676659,Anura
Aglyptodactylus_inguinalis,231.8883556,299.3560238,156.5318837,2569.885256,1132.003501,304.5081612,Anura
Aglyptodactylus_laticeps,251.7831055,329.896866,149.0984789,1322.343867,900.7872362,10.58959776,Anura
Aglyptodactylus_madagascariensis,214.4369667,289.8489073,131.3610962,2022.90957,993.9719392,199.2260104,Anura
Aglyptodactylus_securifer,256.591169,332.2296355,156.909284,1343.59688,912.9882477,17.69430755,Anura
Agraphospiza_rubescens,84.38384588,207.0624092,-78.20486668,1022.335859,597.7216182,26.55176532,Passeriformes
Agricola_infuscatus,192.8686899,323.8980647,36.79455873,305.136663,172.32065,10.24573245,Passeriformes
Agricola_pallidus,236.2636378,331.4884162,132.4650689,1053.863247,560.5782369,24.09870539,Passeriformes
Agriornis_albicauda,75.2077438,176.7214153,-51.9545936,532.3407653,297.597495,24.70311841,Passeriformes
Agriornis_lividus,81.64662547,188.7625477,-2.531164181,1201.469494,460.9686194,190.5564085,Passeriformes
Agriornis_micropterus,150.2608185,286.1652793,16.76542616,522.5433983,229.24045,45.43866091,Passeriformes
Agriornis_montanus,106.405661,232.6535193,-19.00977265,424.0607575,205.7718828,35.6490774,Passeriformes
Agriornis_murinus,175.4579995,315.8224722,43.34327448,606.7431989,251.8582578,52.61022147,Passeriformes
Agropsar_philippensis,187.5647315,286.2849472,92.02258565,2141.74915,836.4193679,278.4801524,Passeriformes
Agropsar_sturninus,131.1323277,286.8148248,-44.17254505,1150.011237,581.5315231,74.01201769,Passeriformes
Ahaetulla_dispar,215.8425646,284.3907971,149.9333205,2091.319453,1156.264994,74.27562114,Serpentes
Ahaetulla_fasciolata,255.7877401,305.9683983,209.2634134,2801.654964,923.0661022,470.4640176,Serpentes
Ahaetulla_fronticincta,242.6868158,333.1451694,137.7628375,2872.210326,1843.047185,21.60896848,Serpentes
Ahaetulla_mycterizans,256.3430848,316.2859876,199.3684987,2474.758175,999.3002962,295.7690835,Serpentes
Ahaetulla_perroteti,173.8191167,247.3241746,92.65165688,1805.856663,898.4285009,80.0969228,Serpentes
Ahaetulla_prasina,245.6131308,319.7146827,160.5866652,2154.816567,954.0490571,205.5905373,Serpentes
Ahaetulla_pulverulenta,256.5452821,331.2542983,180.9439427,2713.557295,1964.42627,32.50247468,Serpentes
Ailuroedus_buccoides,254.8819734,306.2386596,207.5565741,3096.857803,988.9385519,563.2891318,Passeriformes
Ailuroedus_crassirostris,175.2614373,286.196235,47.53577322,1033.648189,399.7859597,141.8439603,Passeriformes
Ailuroedus_melanotis,225.938445,289.5690952,161.4154825,2280.730572,898.2615747,300.5771993,Passeriformes
Ailuronyx_tachyscopaeus,255.6890411,291.635376,229.4830475,2185.726807,926.7615967,231.7316437,Gekkota
Ailuropoda_melanoleuca,79.45431406,215.7658062,-75.78833225,942.5265994,497.0838556,26.02364254,Carnivora
Ailurops_melanotis,256.822127,307.4144847,209.1934013,3471.894491,1076.180496,677.4361369,Diprotodontia
Ailurops_ursinus,240.054432,293.917041,191.2028927,2132.213827,742.7424057,319.0635907,Diprotodontia
Ailurus_fulgens,88.77538059,201.0312229,-61.39104079,1128.696753,662.7881418,29.02795507,Carnivora
Aimophila_notosticta,179.0161087,280.6146142,72.19057609,1064.248611,587.0343108,36.12971323,Passeriformes
Aimophila_rufescens,203.4095743,309.0743193,95.3595678,1354.558596,713.30797,67.70129523,Passeriformes
Aimophila_ruficeps,162.2842115,317.8174339,6.751727263,637.9844744,328.1947116,45.42783329,Passeriformes
Aipysurus_duboisii,251.4782052,324.4333632,161.2367874,1289.274402,732.522916,77.16609751,Serpentes
Aipysurus_eydouxii,266.7114265,322.9919264,209.2720383,2112.238584,893.8589383,247.3353297,Serpentes
Aipysurus_fuscus,267.159698,321.5553686,211.7640494,2297.11347,1000.178404,198.5238005,Serpentes
Aipysurus_laevis,254.4662578,324.2159437,174.3381804,1535.026992,747.3522266,141.8183389,Serpentes
Aipysurus_tenuis,264.0452086,366.9955958,131.2458041,327.346654,201.8569356,3.963956033,Serpentes
Akletos_goeldii,250.9758821,319.8058661,171.3719704,2098.166545,849.0440559,168.1542231,Passeriformes
Akletos_melanoceps,257.6021084,316.5963362,198.1990996,2674.209563,866.5338454,436.5240067,Passeriformes
Alaemon_alaudipes,240.0593043,397.7500766,77.85226082,90.19600535,57.61041497,2.109265105,Passeriformes
Alaemon_hamertoni,249.9932314,339.7482281,150.5319997,147.976001,77.1187218,4.741821247,Passeriformes
Alauda_gulgula,167.3470741,308.7098752,13.40253455,1013.060624,579.3846674,42.78661929,Passeriformes
Alauda_leucoptera,71.02537602,301.0636799,-143.0098549,300.4873468,112.0816544,42.85433539,Passeriformes
Alauda_razae,204.8595995,248.9106028,161.7060723,242.8144942,178.7460341,0.318867232,Passeriformes
